Timestamp,Heart Rate (bpm),SpO2 (%),Steps (cumulative),Calories Burned (cumulative),Activity Level,Sleep Status
2024-12-25 01:55:00,50.0,97.72230250022571,182,7.883982421963498,Light,Asleep
2024-12-25 01:56:00,62.60345682522987,98.25080343396986,182,7.883982421963498,Sedentary,Asleep
2024-12-25 01:57:00,74.77277144384814,97.43079306481252,183,7.935307398246006,Moderate,Asleep
2024-12-25 01:58:00,61.321965363937935,98.5583163902294,186,8.041104875346745,Sedentary,Asleep
2024-12-25 01:59:00,74.3639913026359,97.88160004927846,186,8.041104875346745,Moderate,Asleep
2024-12-25 02:00:00,70.70619791012088,99.25213056135244,186,8.041104875346745,Sedentary,Asleep
2024-12-25 02:01:00,66.3673564534301,97.68138870246932,188,8.11942660699695,Light,Asleep
2024-12-25 02:02:00,50.93354329646752,98.57931397687585,189,8.151745223366357,Moderate,Asleep
2024-12-25 02:03:00,65.27288504258429,97.41802143027775,192,8.31413255698871,Moderate,Asleep
2024-12-25 02:04:00,68.97170468812205,98.32068789924432,192,8.31413255698871,Sedentary,Asleep
2024-12-25 02:05:00,71.77561888357842,98.69847373208806,194,8.409140715857596,Sedentary,Asleep
2024-12-25 02:06:00,80.66299410125048,96.73798768457107,195,8.450821457143592,Moderate,Asleep
2024-12-25 02:07:00,64.42829635182845,98.28578098565825,197,8.563929965664334,Vigorous,Asleep
2024-12-25 02:08:00,73.2139158620003,98.30846850705962,199,8.677161238525049,Sedentary,Asleep
2024-12-25 02:09:00,54.01798167673871,97.18435212112306,199,8.677161238525049,Sedentary,Asleep
2024-12-25 02:10:00,66.54773229825238,97.64394378621654,199,8.677161238525049,Sedentary,Asleep
2024-12-25 02:11:00,51.00582852174546,98.08933185050086,202,8.814459430294644,Vigorous,Asleep
2024-12-25 02:12:00,71.07452846504403,97.89881154125604,204,8.92185717187816,Sedentary,Asleep
2024-12-25 02:13:00,78.31627261616777,98.20061231450914,205,8.960289523253072,Moderate,Asleep
2024-12-25 02:14:00,81.75945175799424,98.54328084505904,207,9.070127014906715,Sedentary,Asleep
2024-12-25 02:15:00,74.05180325994134,97.27483238244912,210,9.235538550539216,Light,Asleep
2024-12-25 02:16:00,59.80498301778726,97.50228895106974,212,9.319316910116829,Sedentary,Asleep
2024-12-25 02:17:00,69.50222955549835,96.96614991902275,214,9.43760936482788,Sedentary,Asleep
2024-12-25 02:18:00,62.28663694316558,97.6799437384357,214,9.43760936482788,Moderate,Asleep
2024-12-25 02:19:00,82.64965950192415,98.90265273443491,215,9.490333228404062,Sedentary,Asleep
2024-12-25 02:20:00,76.52148326255575,97.15766300141564,217,9.579571249014952,Light,Asleep
2024-12-25 02:21:00,76.4034791591856,96.89334591872854,217,9.579571249014952,Sedentary,Asleep
2024-12-25 02:22:00,66.59551412255225,98.29352731743158,219,9.699259741555107,Moderate,Asleep
2024-12-25 02:23:00,81.32509081548884,97.82216570370144,221,9.767408761437924,Sedentary,Asleep
2024-12-25 02:24:00,63.19255290902641,97.74587507091402,221,9.767408761437924,Sedentary,Asleep
2024-12-25 02:25:00,76.6807254544171,97.68745166384723,221,9.767408761437924,Sedentary,Asleep
2024-12-25 02:26:00,68.90393360955895,96.39269693666654,224,9.89001564877129,Sedentary,Asleep
2024-12-25 02:27:00,78.84296705798094,97.66351373999879,227,10.029765677743498,Sedentary,Asleep
2024-12-25 02:28:00,84.53878080629687,97.07275274031488,229,10.12891830234476,Sedentary,Asleep
2024-12-25 02:29:00,73.18655822919862,98.38038056594402,231,10.211814174911463,Vigorous,Asleep
2024-12-25 02:30:00,72.64192916455539,96.66119359869862,233,10.276630880055759,Sedentary,Asleep
2024-12-25 02:31:00,66.75568400570556,97.87979070352512,233,10.276630880055759,Sedentary,Asleep
2024-12-25 02:32:00,57.31337277993386,97.40559873088601,235,10.376398451515596,Sedentary,Asleep
2024-12-25 02:33:00,66.26085001290664,97.46645905178966,236,10.42669493135764,Sedentary,Asleep
2024-12-25 02:34:00,70.76523582046896,97.52703475998901,237,10.473018091047093,Light,Asleep
2024-12-25 02:35:00,81.7094523889623,95.97366573455997,239,10.588475216378827,Moderate,Asleep
2024-12-25 02:36:00,76.74911591500668,99.61823397875182,240,10.624305716562816,Moderate,Asleep
2024-12-25 02:37:00,78.71222212122498,96.00627459782935,242,10.685187981231412,Sedentary,Asleep
2024-12-25 02:38:00,64.86672532185345,98.83788515615832,244,10.776388340067768,Moderate,Asleep
2024-12-25 02:39:00,79.94582411659799,96.85878084042476,244,10.776388340067768,Sedentary,Asleep
2024-12-25 02:40:00,79.47914762872296,98.57531430426465,247,10.868514844877213,Light,Asleep
2024-12-25 02:41:00,87.65546348803647,98.2854714501502,248,10.918566725824624,Light,Asleep
2024-12-25 02:42:00,63.77022005850327,98.55426119049788,249,10.960536611977215,Light,Asleep
2024-12-25 02:43:00,68.57692493411642,98.28493467028304,250,11.015481914737643,Sedentary,Asleep
2024-12-25 02:44:00,69.634178038296,97.47037819755955,251,11.06892862926857,Light,Asleep
2024-12-25 02:45:00,76.20864282674336,98.92506125824927,254,11.24222723060064,Sedentary,Asleep
2024-12-25 02:46:00,80.27106975456645,99.0453758757707,257,11.36257474261755,Sedentary,Asleep
2024-12-25 02:47:00,71.46031238739641,96.35258164597246,258,11.421367234372104,Sedentary,Asleep
2024-12-25 02:48:00,70.98252131107593,98.56625945503424,258,11.421367234372104,Sedentary,Asleep
2024-12-25 02:49:00,76.79369310572179,96.96369215383757,260,11.504076925921964,Sedentary,Asleep
2024-12-25 02:50:00,71.52513775655213,99.48329527552201,263,11.672136038051422,Sedentary,Asleep
2024-12-25 02:51:00,50.0,98.59820219019686,265,11.744075442535651,Vigorous,Asleep
2024-12-25 02:52:00,74.43721645402408,95.37065881699442,266,11.803237500794932,Sedentary,Asleep
2024-12-25 02:53:00,61.31066248945647,98.30875640147428,267,11.836500729093549,Sedentary,Asleep
2024-12-25 02:54:00,58.507795900114864,98.76269352709518,269,11.951640092246395,Sedentary,Asleep
2024-12-25 02:55:00,54.87298770353182,99.63981672976279,270,12.008443947003155,Light,Asleep
2024-12-25 02:56:00,77.21685576977059,98.05853261026401,273,12.11459288936506,Sedentary,Asleep
2024-12-25 02:57:00,77.73424558841766,97.61766792275348,273,12.11459288936506,Sedentary,Asleep
2024-12-25 02:58:00,72.63710877420672,98.5415878604341,275,12.192396983471063,Sedentary,Asleep
2024-12-25 02:59:00,74.70283022041802,98.54989948742744,278,12.310451938917787,Sedentary,Asleep
2024-12-25 03:00:00,81.28444454524772,96.30796419938041,278,12.310451938917787,Sedentary,Asleep
2024-12-25 03:01:00,75.5321326608914,98.8226927268601,281,12.43126389568081,Sedentary,Asleep
2024-12-25 03:02:00,84.28965013132523,96.8298749014215,284,12.546459315143345,Light,Asleep
2024-12-25 03:03:00,69.1787978912918,97.70521899766418,284,12.546459315143345,Sedentary,Asleep
2024-12-25 03:04:00,78.23336555019556,97.83819488278618,286,12.642585600110216,Sedentary,Asleep
2024-12-25 03:05:00,74.22467142726099,98.9098820647315,287,12.68129691902741,Vigorous,Asleep
2024-12-25 03:06:00,84.85462834435155,98.19048064469173,290,12.822574790865936,Vigorous,Asleep
2024-12-25 03:07:00,55.05203477098004,97.90049697840173,290,12.822574790865936,Sedentary,Asleep
2024-12-25 03:08:00,65.96680041842531,97.884658374456,293,12.929876101717246,Vigorous,Asleep
2024-12-25 03:09:00,77.45849278142136,96.60543769607702,296,13.091944919088595,Moderate,Asleep
2024-12-25 03:10:00,71.87707065889867,97.49870937961344,299,13.232569055429211,Moderate,Asleep
2024-12-25 03:11:00,77.68312479623842,99.10757146451681,300,13.284519965799081,Sedentary,Asleep
2024-12-25 03:12:00,65.07518004434999,97.42959863758388,302,13.371847798541136,Moderate,Asleep
2024-12-25 03:13:00,69.19436674906284,98.61420309409472,305,13.470487018561247,Sedentary,Asleep
2024-12-25 03:14:00,70.26996923979691,97.79470636645495,305,13.470487018561247,Sedentary,Asleep
2024-12-25 03:15:00,68.14493613516426,97.35464357358228,308,13.64907028577447,Sedentary,Asleep
2024-12-25 03:16:00,72.36630659045522,97.62716789525194,308,13.64907028577447,Sedentary,Asleep
2024-12-25 03:17:00,55.37268275488853,96.29992213731198,310,13.762696394678146,Sedentary,Asleep
2024-12-25 03:18:00,62.23436529850172,98.94450248706922,311,13.801245398348618,Moderate,Asleep
2024-12-25 03:19:00,62.341717974139286,98.29155381399147,314,13.952676231905045,Sedentary,Asleep
2024-12-25 03:20:00,67.14515852177807,98.68565064514767,314,13.952676231905045,Sedentary,Asleep
2024-12-25 03:21:00,67.6639065107731,98.62520667443755,317,14.127313684143255,Light,Asleep
2024-12-25 03:22:00,80.63093956997459,98.41728103003616,320,14.270333703194066,Moderate,Asleep
2024-12-25 03:23:00,71.12280417322694,96.88415511283598,323,14.421357492960546,Sedentary,Asleep
2024-12-25 03:24:00,79.33712613683176,98.93957434703881,326,14.584707916259253,Sedentary,Asleep
2024-12-25 03:25:00,63.66815165342709,100.0,329,14.74725645795642,Sedentary,Asleep
2024-12-25 03:26:00,77.56988290180873,98.30043431428443,330,14.804539886136173,Sedentary,Asleep
2024-12-25 03:27:00,68.88668264099543,98.90615785079964,332,14.877228473493002,Vigorous,Asleep
2024-12-25 03:28:00,61.927073522835414,96.60852752462466,332,14.877228473493002,Sedentary,Asleep
2024-12-25 03:29:00,77.17309710069726,98.46604456767261,332,14.877228473493002,Moderate,Asleep
2024-12-25 03:30:00,62.37464226856752,97.09307257968288,333,14.926606431484059,Light,Asleep
2024-12-25 03:31:00,58.91564776269497,99.10589288259905,336,15.02636357219398,Sedentary,Asleep
2024-12-25 03:32:00,66.66753179248329,98.17208529198048,339,15.1360627655842,Sedentary,Asleep
2024-12-25 03:33:00,68.32983622716719,98.13283647418234,339,15.1360627655842,Sedentary,Asleep
2024-12-25 03:34:00,72.9924132966898,97.95205639045847,342,15.234544981617075,Light,Asleep
2024-12-25 03:35:00,77.37202135062384,96.83181103665473,342,15.234544981617075,Moderate,Asleep
2024-12-25 03:36:00,72.84917439646259,97.8450166719417,342,15.234544981617075,Light,Asleep
2024-12-25 03:37:00,73.42256300854638,96.84327918298634,344,15.342019505454202,Light,Asleep
2024-12-25 03:38:00,84.02660304266169,97.31283235077602,344,15.342019505454202,Sedentary,Asleep
2024-12-25 03:39:00,68.01644522961436,96.7989283601066,346,15.424954081773631,Sedentary,Asleep
2024-12-25 03:40:00,74.65243248122171,96.65954556647348,348,15.5112755205528,Light,Asleep
2024-12-25 03:41:00,60.3068062839377,98.10808431588762,348,15.5112755205528,Sedentary,Asleep
2024-12-25 03:42:00,80.90251307458992,99.21155137931191,349,15.549877464716644,Moderate,Asleep
2024-12-25 03:43:00,54.98048102912591,99.56725703369985,352,15.700568546325206,Sedentary,Asleep
2024-12-25 03:44:00,63.96669439990374,98.50352033896233,353,15.734151997634426,Moderate,Asleep
2024-12-25 03:45:00,83.4209322978794,97.02562448379355,356,15.86508077209894,Light,Asleep
2024-12-25 03:46:00,89.01260930977277,97.82220723980745,357,15.916867476421935,Sedentary,Asleep
2024-12-25 03:47:00,78.64923005771392,98.97737408066226,359,15.996486708815864,Moderate,Asleep
2024-12-25 03:48:00,57.25009373282094,99.69464508511436,362,16.137660236293407,Sedentary,Asleep
2024-12-25 03:49:00,60.8443527520888,98.06583236224671,363,16.181552601319122,Light,Asleep
2024-12-25 03:50:00,66.36491878383839,96.34284289710972,363,16.181552601319122,Sedentary,Asleep
2024-12-25 03:51:00,67.9125993174587,97.24046801651482,363,16.181552601319122,Moderate,Asleep
2024-12-25 03:52:00,69.43006861422052,96.63724426569098,363,16.181552601319122,Sedentary,Asleep
2024-12-25 03:53:00,77.00458819498841,96.95179199847801,365,16.283691592971966,Sedentary,Asleep
2024-12-25 03:54:00,50.00467995083415,98.14678138698198,368,16.438831156629657,Light,Asleep
2024-12-25 03:55:00,70.49508758779076,98.63632543247705,368,16.438831156629657,Vigorous,Asleep
2024-12-25 03:56:00,55.66943642994957,98.41680085914017,369,16.4918535846601,Sedentary,Asleep
2024-12-25 03:57:00,54.4132505587631,98.50961310450451,372,16.606516814767133,Sedentary,Asleep
2024-12-25 03:58:00,60.89787178483677,98.61911054127322,372,16.606516814767133,Sedentary,Asleep
2024-12-25 03:59:00,80.57603613442953,98.10216444672132,373,16.656946697704832,Moderate,Asleep
2024-12-25 04:00:00,86.00264332226331,97.80181004518487,373,16.656946697704832,Light,Asleep
2024-12-25 04:01:00,70.77992415244108,100.0,376,16.752319939511832,Sedentary,Asleep
2024-12-25 04:02:00,68.01390935625565,99.12243824384676,376,16.752319939511832,Sedentary,Asleep
2024-12-25 04:03:00,69.33039024387658,98.5975975601806,379,16.872654997817623,Sedentary,Asleep
2024-12-25 04:04:00,61.42612648306505,99.75355355538625,381,16.98958081346551,Sedentary,Asleep
2024-12-25 04:05:00,70.95641018778096,98.15599085060424,383,17.064762260103706,Light,Asleep
2024-12-25 04:06:00,79.25799403343903,97.30573267486132,383,17.064762260103706,Sedentary,Asleep
2024-12-25 04:07:00,66.71493614389283,98.68196621877405,383,17.064762260103706,Moderate,Asleep
2024-12-25 04:08:00,52.783138252180095,98.75788768794638,383,17.064762260103706,Moderate,Asleep
2024-12-25 04:09:00,57.45834326394593,98.14648255310132,384,17.095187834245394,Moderate,Asleep
2024-12-25 04:10:00,56.29815335514937,99.96965968258365,385,17.12640926101828,Light,Asleep
2024-12-25 04:11:00,76.17357959154279,96.18144368961747,388,17.264630475010296,Sedentary,Asleep
2024-12-25 04:12:00,61.871793776382304,99.02375271291146,388,17.264630475010296,Light,Asleep
2024-12-25 04:13:00,61.52377805951832,97.30230251877377,388,17.264630475010296,Sedentary,Asleep
2024-12-25 04:14:00,66.14773162104707,97.09718881549985,389,17.29555259145407,Sedentary,Asleep
2024-12-25 04:15:00,62.122807467008705,98.07423533393154,391,17.357553312869147,Sedentary,Asleep
2024-12-25 04:16:00,74.25027552491674,97.54744250379606,394,17.5202655311609,Sedentary,Asleep
2024-12-25 04:17:00,64.72287411431833,97.88229380429104,396,17.62546982990063,Sedentary,Asleep
2024-12-25 04:18:00,50.0,96.53084669522752,397,17.66632614906538,Sedentary,Asleep
2024-12-25 04:19:00,67.8951001447862,97.84966394732344,400,17.807423645982265,Sedentary,Asleep
2024-12-25 04:20:00,96.02401056979603,97.41668378290267,401,17.86021679393633,Sedentary,Asleep
2024-12-25 04:21:00,57.927028685919026,99.2658967190558,402,17.911641019387783,Sedentary,Asleep
2024-12-25 04:22:00,54.301379940694765,96.66756841665863,405,18.02210032289246,Light,Asleep
2024-12-25 04:23:00,67.4173842792581,97.89170768377026,406,18.06337654660656,Sedentary,Asleep
2024-12-25 04:24:00,80.62160699194678,99.52839144889337,407,18.118404136174476,Vigorous,Asleep
2024-12-25 04:25:00,65.09571273953671,98.01091861821705,410,18.23965946900201,Moderate,Asleep
2024-12-25 04:26:00,60.79143761108906,97.04668900794081,412,18.336930510027592,Sedentary,Asleep
2024-12-25 04:27:00,53.58754219272555,97.07871550644246,413,18.388785010038315,Sedentary,Asleep
2024-12-25 04:28:00,52.844693094084036,98.04768589116865,414,18.443349899003167,Sedentary,Asleep
2024-12-25 04:29:00,69.19494674277513,98.84923775780489,415,18.480855063398085,Sedentary,Asleep
2024-12-25 04:30:00,63.943559407140526,98.55399556362978,416,18.530470352515042,Light,Asleep
2024-12-25 04:31:00,83.49429485185671,99.21584102100496,416,18.530470352515042,Sedentary,Asleep
2024-12-25 04:32:00,64.60392358713386,97.79239087055667,416,18.530470352515042,Sedentary,Asleep
2024-12-25 04:33:00,82.77849029473272,96.78713160599683,418,18.613439638837917,Light,Asleep
2024-12-25 04:34:00,82.13434696105611,96.94010961324004,420,18.679895085111763,Sedentary,Asleep
2024-12-25 04:35:00,66.77104063613525,97.92344382028205,420,18.679895085111763,Sedentary,Asleep
2024-12-25 04:36:00,54.14702807513322,96.93586211821716,420,18.679895085111763,Sedentary,Asleep
2024-12-25 04:37:00,75.24439441932324,97.72614268274647,423,18.831932695460985,Sedentary,Asleep
2024-12-25 04:38:00,81.27651379184758,100.0,424,18.862004120728507,Sedentary,Asleep
2024-12-25 04:39:00,65.71516693108633,98.36874375441394,424,18.862004120728507,Sedentary,Asleep
2024-12-25 04:40:00,80.07852290414826,98.69084513175784,426,18.96549127469762,Moderate,Asleep
